text,label
"[To, ισλαμικό, Χαλιφάτο, ύψωσε, σημαία, τoυ, κουρδική, πόλη, Κομπάνι, σφοδρές, συγκρούσεις, εβδομάδων, πολιορκημένες, φτωχά, εξοπλισμένες, κουρδικές, δυνάμεις, υπερασπίζονταν, πόλη, μαύρη, σημαία, στέγη, τετραώροφου, κτιρίου, ανατολικής, πλευράς, Κομπάνι, καταγράφηκε, τηλεοπτικό, συνεργείο, Τούρκος, στρατιωτικός, δήλωσε, όντως, σημαία, οργάνωσης, τζιχαντιστών, Kούρδοι, μαχητές, απώθησαν, νύκτα, επίθεση, εξαπέλυσαν, δυνάμεις, ανατολικά, κουρδικής, πόλης, σφοδρές, συγκρούσεις, διάρκεια, σκοτώθηκαν, Κούρδοι, μαχητές, Τζιχαντιστές, ανακοίνωσε, νωρίτερα, σήμερα, Συριακό, Παρατηρητήριο, Ανθρωπίνων, Δικαιωμάτων, κατάληψη, πόλης, Κομπάνι, επιβεβαιωθεί, δυνάμεις, Ισλαμικού, Κράτους, εξασφαλίζουν, έλεγχο, μίας, συνεχούς, εδαφικής, ζώνης, φθάνει, συρο-τουρκικά, σύνορα, σύμφωνα, Παρατηρητήριο, επίθεση, τζιχαντιστών, πόλης, ξεκίνησε, Σεπτεμβρίου, σκοτώθηκαν, πλευρές, άνθρωποι, εγκαταλείψει, περιοχή, βρει, καταφύγιο, τουρκικό, έδαφος]",0
"[φήμες, Νετς, επόμενος, σταθμός, καριέρα, Ιρβινγκ, πάρει, φωτιά, χθεσινή, πληροφορία, ανταλλαγή, Νετς, Ατλάντα, ανοίγει, χώρο, σάλαρι, καπ, συμβόλαια, Σύμφωνα, Νετς, στέλνουν, Κραμπ, συμβόλαιό, εκατομμυρίων, δολαρίων, Νο17, φετινού, προστατευμένο, πικ, γύρου, draft, Ατλάντα, Πρινς, πικ, δευτέρου, γύρου, συμφωνία, οριστικοποιηθεί, Ιουλίου]",1
"[θέλαμε, ευχαριστήσουμε, ανθρώπους, σήμερα, φορά, επέλεξαν, στηρίξουν, Ανοιχτή, Πόλη, επιλογή, γεμίζει, ευθύνη, στιγμή, θέλω, προσωπικά, ευχαριστήσω, ανθρώπους, Ανοιχτής, Πόλης, αυταπάρνηση, δίνουν, μικρές, καθημερινές, μάχες, μικρές, μεγάλες, μάχες, γειτονιές, Αθήνας, Κι, δουλειά, συνεχίσουμε, κάνουμε, επισήμανε, υποψήφιος, δήμαρχος, Αθηναίων, Ηλιόπουλος, αποτελέσματα, δεύτερου, γύρου, ανάδειξη, δημάρχου, δήμο, Αθηναίων, κ., Ηλιόπουλος, σημείωσε, Θέλω, συγχαρώ, Κώστα, Μπακογιάννη, αποτέλεσμα, σίγουρος, μέρα, μπορέσουμε, διαφωνίες, υπάρχουν, καταγραφεί, δουλέψουμε, υπόλοιπους, συνυποψηφίους, δημοτικό, συμβούλιο, δικιά, οπτική, αναδείξει, μεγάλα, ζητήματα, Αθήνας, Ούτως, ή, άλλως, ξεκινήσει, πραγματική, κρίση, έπρεπε, σταθώ, νομίζω, σταθούμε, πραγματικά, αρνητικό, σημερινής, ημέρας, Κι, μικρή, συμμετοχή, Αθήνα, σημαίνει, Αθήνα, υπάρχει, έμπνευση, σημαίνει, Αθήνα, χάσει, μυαλά, καρδιές, ανθρώπων, κρίσιμο, πει, στιγμή, κερδίσουμε, μάχη, πόλη, αλλάξει, συμπλήρωσε, Καταλήγοντας, κ., Ηλιόπουλος, υπογράμμισε, επόμενα, χρόνια, σίγουροι, καθημερινή, δουλειά, δώσουμε, μικρές, μεγάλες, μάχες, γειτονιές, πόλης, κερδίσουμε, πίστη, πόλη, αλλάξει, πόλη, γίνει, πόλη, προσφέρει, περισσότερα, ανθρώπους, κριθούμε, έννοια, ξεκινάνε, δύσκολα, δουλειά, κάνουμε, δημοτικό, συμβούλιο, Ι., Καρδάρα]",1
"[Σεπτεμβρίου, διεξαχθούν, πιθανότατα, προεδρικές, εκλογές, Τυνησία, θάνατο, αρχηγού, κράτους, Μπέτζι, ανακοίνωσε, σήμερα, πρόεδρος, Ανώτατης, Ανεξάρτητης, Αρχής, Εκλογών, Νωρίτερα, Ανώτατη, Αρχή, ανακοινώσει, επίσπευση, εκλογών, θανάτου, προέδρου, πιθανή, ημερομηνία, διεξαγωγή, προεδρικών, εκλογών, Σεπτεμβρίου, οριστική, ημερομηνία, δήλωσε, Γαλλικό, Πρακτορείο, πρόεδρος, αλλάξει, εκλογικό, ημερολόγιο, προεδρικές, εκλογές, προγραμματιστεί, Νοεμβρίου, βουλευτικές, εκλογές, Οκτωβρίου, πρόεδρος, Βουλής, ανέλαβε, σήμερα, προσωρινός, πρόεδρος, Δημοκρατίας, διάστημα, υπερβεί, ημέρες]",1
"[άνθρωποι, πνίγηκαν, Ιούνιο, Πολωνία, γειτονική, Λιθουανία, καταρρίφθηκαν, υψηλών, θερμοκρασιών, ανακοίνωσαν, σήμερα, αρχές, χωρών, Πολωνία, σύμφωνα, πολωνικό, Κέντρο, Ασφάλεια, άνθρωποι, έχασαν, ζωή, πνιγμό, Ιούνιο, χθες, Κυριακή, χώρα, εκατομμυρίων, κατοίκων, διαδοχικά, κύματα, καύσωνα, μέρα, Ιούνιο, πνιγεί, δήλωσε, σήμερα, Γαλλικό, Πρακτορείο, εκπρόσωπος, RCB, διευκρινίζοντας, θυμάτων, άνδρες, κατανάλωση, απερισκεψία, κύριες, αιτίες, πνιγμών, Λιθουανία, άνθρωποι, άνδρες, πνίγηκαν, Ιούνιο, αριθμός, υψηλότερος, χρόνια, περίοδο, σύμφωνα, πυροσβεστική, υπηρεσία, υπηρεσίες, διάσωσης, βαλτικής, χώρας, εκατομμυρίων, κατοίκων, Πολωνία, κατέγραψε, Ιούνιο, υψηλότερη, θερμοκρασία, σημειωθεί, χώρα, 38,2, βαθμούς, Κελσίου, Λιθουανία, θερμοκρασίες, ανέβηκαν, Ιούνιο, βαθμούς, Κελσίου, αποτέλεσμα, αρχές, κλείσουν, σχολεία, εκφράζονται, φόβοι, μείωση, αγροτικής, παραγωγής]",1
"[Τύχη, βουνό, τριμελής, οικογένεια, πάρκινγκ, Εθνικής, Οδού, απόγευμα, Παρασκευής, κατέβηκε, αυτοκίνητό, μωρό, έκλαιγε, Δευτερόλεπτα, αργότερα, αυτοκίνητό, κυριολεκτικά, διαλύθηκε, όχημα, έπεσε, απίστευτο, τροχαίο, σημειώθηκε, 142ο, χιλιόμετρο, Αταλάντη, ρεύμα, Αθήνα, ζευγάρι, επέβαινε, αυτοκίνητό, σταμάτησε, κατασκευή, πάρκινγκ, αλλάξει, μωρό, έκλαιγε, ασταμάτητα, συνεχεία, γονείς, βγήκαν, όχημα, έκαναν, μικρή, βόλτα, ηρεμήσει, Λίγα, δευτερόλεπτα, αργότερα, οδηγός, αυτοκινήτου, έχασε, έλεγχο, οχήματός, κι, παρέσυρε, σήματα, υπήρχαν, είσοδο, πάρκινγκ, έπεσε, μεγάλη, ταχύτητα, αυτοκίνητο, οικογένειας, επιβάτες, οχήματος, προκάλεσε, τροχαίο, υπέστησαν, παραμικρό, γονείς, μωρό, σταθήκαν, φορές, τυχεροί, σύγκρουση, κομμάτια, αυτοκίνητα, εκσφενδονίστηκαν, τριγύρω, τραυματίσουν, Πηγή, lamiareport.gr]",0
"[Πλανητική, Εταιρεία, ΗΠΑ, ανακοίνωσε, σημείωσε, επιτυχία, αποστολή, ηλιακού, ιστιοφόρου, μικρού, σκάφους, μεγέθους, φραντζόλας, εκτοξευθεί, Ιουνίου, Διαστημικό, Κέντρο, κατάφερε, κινηθεί, υψηλότερη, χιλιόμετρα, τροχιά, Γη, χρησιμοποιώντας, δύναμη, ηλιακού, φωτός, λειτουργεί, άνεμος, ωθεί, μεγάλο, ιστίο, Ανακοινώνουμε, επιτυχία, αποστολής, κινήθηκε, μεγαλύτερο, ύψος, τροχιάς, πυραυλικά, καύσιμα, ώθηση, ηλιακού, φωτός, δήλωσε, περιχαρής, συνέντευξη, Καλιφόρνια, Μπιλ, πρόεδρος, Πλανητικής, Εταιρείας, οργάνωσε, αποστολή, διαστημικό, σκάφος, κινείται, τροχιά, πλανήτη, ώθηση, παίρνει, σωματίδια, φωτός, ιδέα, μπορείς, πετάς, διαστημικό, σκάφος, επιτυγχάνεις, πρόωση, διάστημα, φωτόνια, εκπληκτική, μένα, ρομαντικό, ηλιακές, ακτίνες, ανέφερε, Νάι, γνωστή, τηλεοπτική, προσωπικότητα, ΗΠΑ, γνωστός, τύπος, επιστήμης]",1
"[παρουσιάζουμε, μοντέλα, περισσότερα, κλικ, Μοντέλα, κόσμο, φωτογραφίσεις, γνωστά, περιοδικά, sexy, απολαύστε]",0
"[Τούρκος, υπουργός, Υγείας, δήλωσε, σήμερα, Τούρκοι, στρατιώτες, Σύροι, αντάρτες, μέλη, Ελεύθερου, Συριακού, Στρατού, σκοτωθεί, άνθρωποι, τραυματιστεί, προηγούμενο, Σάββατο, ξεκίνησε, επιχείρηση, περιοχή, βόρειας, Συρίας, Μιλώντας, δημοσιογράφους, επισκέφθηκε, στρατιώτες, νοσηλεύονται, Αχμέτ, δήλωσε, Τούρκοι, στρατιώτες, μαχητές, σκοτωθεί, στιγμής, συγκρούσεις, βόρεια, Συρία, πρόσθεσε, άνθρωποι, διακομιστεί, τουρκικά, νοσοκομεία, εκ, πάρει, εξιτήριο, τραυματίες, κρίσιμη, κατάσταση, τόνισε, Τούρκος, υπουργός, προσθέτοντας, περιοχή, σταλεί, ιατρικό, προσωπικό, Σάββατο, Τουρκία, εξαπέλυσε, επιχείρηση, Κλάδος, Ελαίας, κουρδικής, πολιτοφυλακής, περιοχή, βόρειας, Συρίας, μαχητές, περισσότεροι, άμαχοι, σκοτωθεί, στιγμής, σύμφωνα, Συριακό, Παρατηρητήριο, Ανθρωπίνων, Δικαιωμάτων, πλευρά, τουρκικός, στρατός, ανακοίνωσε, σήμερα, σκοτώσει, Κούρδους, αντάρτες, έναρξη, επιχείρησης]",0
"[O, Κώστας, Κουφός, έτοιμος, παρθενική, συμμετοχή, ευρωπαϊκά, παρκέ, αποδεχόμενος, πρόταση, πρωταθλήτριας, Ευρώπης, Μόσχας, ομάδα, Δημήτρη, δελέασε, ομογενή, σέντερ, προσφέροντας, διετές, συμβόλαιο, συνεργασίας, έναντι, εκατομμυρίων, δολαρίων, 30χρονο, οψιόν, έτος, συμβολαίου, κίνηση, Μόσχας, ισχυροποιείται, θέση, δεσπόζουν, κορμιά, Γιόχαν, Κουφός, εγκαταλείπει, ΝΒΑ, χρόνια, θητείας, κορυφαίο, πρωτάθλημα, μπάσκετ, κόσμου, μέσο, όρο, καριέρας, φανέλες, Τζαζ, Ντένβερ, Νάγκετς, Γκρίζλις, Σακραμέντο, Κινγκς, πόντους, ριμπάουντ]",1
"[Κώστα, Μπετινάκη, Αμερικανικά, γαλλικά, βομβαρδιστικά, πλήττουν, θέσεις, τζιχαντιστών, ανατολικά, ΜοσούληςΟι, αμερικανικές, δυνάμεις, αναπτυχθεί, ανατολικά, Μοσούλης, αρχίσει, πρωί, βομβαρδίζουν, δυνάμεις, τζιχαντιστών, Ισλαμικού, Χαλιφάτου, ή, ή, Daesh, καταλάβει, ιρακινή, πόλη, Ιούνιο, σημαντική, πόλη, βρίσκεται, κατοχή, βομβαρδισμός, εντάσσεται, προσπάθεια, ανακατάληψης, πόλης, σχολίασε, διοικητής, Κούρδων, Πεσμεργκά, τουρκικό, ειδησεογραφικό, πρακτορείο, O, είπε, αμερικανικό, πυροβολικό, πλήττει, Μοσούλη, απόσταση, χιλιομέτρων, ταυτόχρονα, πραγματοποιούν, επιδρομές, αμερικανικά, βομβαρδιστικά, αεροσκάφη, Αμερικανικά, γαλλικά, βομβαρδιστικά, πλήττουν, θέσεις, τζιχαντιστών, ανατολικά, Μοσούλης, σύμφωνα, τηλεοπτικό, δίκτυο, τζιχαντιστές, πόλη, αρχίσει, καίνε, λάστιχα, αυτοκινήτων, δημιουργήσουν, προπέτασμα, καπνού, εμποδίζεται, ορατότητα, αεροσκαφών, τζιχαντιστές, βάλει, φωτιά, τάνκερς, πετρέλαιο, περιμετρικά, πόλης, ειδικά, αμυντικά, αναχώματα, αποκρούσουν, ενδεχόμενη, επίθεση, πληροφορίες, αρχίσει, καιρό, προετοιμαζόμενη, μεγάλη, επίθεση, ανακατάληψη, πόλης, αργά, χτες, βράδυ, αμερικανικό, Πεντάγωνο, Ανώτατη, αμερικανική, Διοίκηση, επιβεβαιώνουν, πληροφορίες, πληροφορίες, τουρκικού, υπουργείου, Άμυνας, ανέφεραν, υπάρχουν, κινήσεις, τουρκικών, στρατιωτικών, δυνάμεων, περιοχή, μετέδωσε, τουρκικός, ιδιωτικός, τηλεοπτικός, σταθμός, CNN, γνωστό, Άγκυρα, προειδοποιήσει, ΗΠΑ, δεχθεί, δυνάμεις, Σιιτών, εισέλθουν, πόλη, διότι, αντίθετη, περίπτωση, ξεσπάσει, ιερός, πόλεμος, αιρέσεων, κρατήσει, χρόνια, δυνάμεις, ιρακινού, τακτικού, στρατού, σύμμαχοί, αρχίσει, προωθούνται, Μοσούλη, αποτελεί, προπύργιο, τζιχαντιστών, εκτεταμένες, περιοχές, πόλη, Ιούνιο, Ιρακινοί, αξιωματούχοι, εκφράσει, άποψη, περιοχή, απελευθερωθεί, τέλος, χρόνου, τω, στρατός, προχώρησε, αέρος, διανομή, δεκάδων, φυλλαδίων, Μοσούλη, αυγή, σήμερα, προειδοποιώντας, κατοίκους, ολοκληρώνονται, προετοιμασίες, έναρξη, στρατιωτικής, επίθεσης, ανακατάληψης, πόλης, τζιχαντιστές, Ισλαμικού, Χαλιφάτου, σύμφωνα, στρατιωτική, ανακοίνωση, Βαγδάτη, μηνύματα, φυλλάδια, διαβεβαίωναν, κατοίκους, μονάδες, στρατού, προωθούνται, αεροπορικές, επιδρομές, στόχο, αμάχους, φυλλάδια, συνιστούσαν, πληθυσμό, αποφύγει, περιοχές, συγκεντρώνονται, τζιχαντιστές, Ισλαμικού, Χαλιφάτου, φιλοδοξίες, Ερντογάν, παρουσία, τουρκικών, στρατιωτικών, δυνάμεων, ιρακινό, έδαφος, ιδιαίτερα, στρατιωτική, βάση, Bashiqa, δημιουργήσει, Τούρκοι, μεγάλο, αγκάθι, σχέσεις, Ερντογάν, αφήσουμε, μείνει, χέρια, ή, τρομοκρατικής, οργάνωσης, κάνει, ιρακινή, κεντρική, κυβέρνηση, ασχοληθεί, δηλώσεις, Σάββατο, πρόεδρος, Τουρκίας, Ερντογάν, στόμφο, επανέλαβε, ουδείς, λέει, κουβέντες, βάση, τουρκικές, δυνάμεις, παραμείνουν, βάση, Bashiqa, αποτελεί, ανάχωμα, τρομοκρατικών, επιθέσεων, Τουρκίας, Αναφερόμενος, διπλωματική, διαμάχη, ξεσπάσει, ιρακινή, κυβέρνηση, επίσημα, ζήτησε, αποχώρηση, τουρκικών, δυνάμεων, ιρακινό, έδαφος, Ερντογάν, είπε, αφήσουμε, μείνει, χέρια, ή, τρομοκρατικής, οργάνωσης, κάνει, ιρακινή, κεντρική, κυβέρνηση, ασχοληθεί, προβλήματα, Επέκρινε, κυβέρνηση, Ιρακινού, πρωθυπουργού, λέγοντας, βρισκόταν, ιρακινή, κυβέρνηση, έπεφτε, τζιχαντιστές, πρωθυπουργός, καλέσει, επίσημα, διάβημα, Τουρκία, απομακρύνει, δυνάμεις, περιοχή, Μοσούλη, παίξουν, ρόλο, επιχείρηση, ανακατάληψή, έλεγχο, τζιχαντιστών, Ερντογάν, διαφορετική, άποψη, Τουρκία, σχέδια, κι, διεθνής, κοινότητα, επιθυμεί, συμπεριλάβει, τουρκικές, δυνάμεις, επιχείρηση, ανακατάληψης, Μοσούλης, σχέδιο, αποφασισμένοι, πάρουμε, μέρος, επιχειρήσεις, καλό, ενότητας, αλληλέγγυοι, δήλωσε, ομιλία, Ικόνιο, κεντρικής, Ανατολίας, ζήτημα, πιστεύεται, εξετάζεται, επίσκεψη, πραγματοποιεί, Οκτωβρίου, αρχηγό, τουρκικού, επιτελείου, στρατηγού, Ουάσινγκτον, πάρει, μέρος, σύσκεψη, συμμαχίας, σύμφωνα, τουρκικές, στρατιωτικές, πηγές, ΗΠΑ, αντίθετες, συμμετοχή, κουρδικού, ΡΚΚ, εκστρατεία, απελευθέρωση, Μοσούλης, δήλωσε, εκπρόσωπος, Οκτωβρίου, άποψή, ΡΚΚ, τρομοκρατική, οργάνωση, υποστηρίζουμε, Υπενθυμίζουμε, γράψει, τουρκική, εφημερίδα, Zaman, πρώην, αντιπρόεδρος, Εθνικού, Συμβουλίου, Αντικατασκοπίας, συγγραφέας, βιβλίου, Μέλλον, Πολιτικού, άσχημη, ιδέα, στείλουμε, τουρκικά, στρατεύματα, συνθήκες, διαμορφωθεί, δηλώσεις, Φούλερ, επικρίνει, κοντόφθαλμη, απόφαση, διακυβέρνησης, προέδρου, σταλούν, τουρκικές, δυνάμεις, αναπληρώσουν, κενό, αποχώρηση, αμερικανικών, προκαλούσε, μελλοντικές, συγκρούσεις, Ουάσινγκτον, Άγκυρας, αποτελούσε, πρόκληση, ριζοσπάστες, Άραβες, Σουνίτες, κουρδικές, ομάδες, Σιιτικό, Φούλερ, ΗΠΑ, σπρώξει, σ.σ., κι, δείχνουν, δισταγμούς, Τουρκία, στείλει, στρατεύματα, -χωρίς, υπολογίσουν, επακόλουθα, διατηρήσουν, Άγκυρα, τροχιά, Ουάσινγκτον, Ευρωπαϊκής, Ένωσης]",0
"[συνταγματάρχες, στρατού, Συρίας, σκοτώθηκαν, σήμερα, πυρά, ένοπλων, τρομοκρατών, Χαλέπι, μεγαλύτερη, πόλη, Συρίας, μετέδωσε, κρατικό, ειδησεογραφικό, πρακτορείο, Τέσσερις, ένοπλοι, τρομοκράτες, επέβαιναν, όχημα, άνοιξαν, πυρ, συνταγματαρχών, πήγαιναν, εργασία, πλατεία, Μπαμπ, Χαντίντ, κέντρο, πόλης, μετέδωσε, πρακτορείο, Πρόσθεσε, αξιωματικοί, λέγονταν, Αμπντελ, Καρίμ, Εξάλλου, Σύροι, άμαχοι, σκοτώθηκαν, σήμερα, πρωί, επεισόδια, βίας, επαρχίες, Ιντλίμπ, Χομς, Χάμα, σύμφωνα, συριακό, Παρατηρητήριο, Ανθρώπινα, Δικαιώματα, πόλη, εξακολουθούν, βρίσκονται, αποκομμένοι, αντάρτες, άμαχοι, ανάμεσά, γυναίκα, σκοτώθηκαν, εκρήξεις, ρουκετών, πυρά, κυβερνητικών, δυνάμεων, σύμφωνα, οργάνωση, Xρήστος, Μαζάνης]",0
"[συναντήσεις, πρόεδρο, ΚΑΕ, Ηρακλής, Θόδωρο, Δρακόπουλο, νέο, κόουτς, ομάδας, Γιάννη, Καστρίτη, γενικό, διευθυντή, ΚΑΕ, Δημήτρη, Καρβέλα, καθημερινότητα, πρότινος]",1
"[νεκροί, παιδιά, γυναίκες, αεροπορική, επιδρομή, εξερράγησαν, βαρέλια, εκρηκτικές, ύλες, επίθεση, ελικόπτερα, συριακού, στρατού, συνοικίας, ελέγχουν, αντάρτες, νότιο, Χαλέπι, σύμφωνα, Συριακό, Παρατηρητήριο, Ανθρωπίνων, Δικαιωμάτων, παιδιά, γυναίκες, έχασαν, ζωή, ρίψεις, βαρελιών, εκρηκτικά, κατοικιών, νότιο, τμήμα, πόλης, σημείωσε]",0
"[άνθρωποι, χάσει, ζωή, πνιγμό, Ελλάδα, αρχή, τρέχοντος, έτους, Ιουλίου, σύμφωνα, στοιχεία, Διεύθυνσης, Λιμενικής, Αστυνομίας, Αρχηγείου, Λιμενικού, Σώματος, βεβαιωμένοι, πνιγμοί, σύμφωνα, στοιχεία, ίδιας, υπηρεσίας, εξάμηνο, ανέρχονται, εξάμηνο, ανέρχονται, Συνολικά, έχασαν, ζωή, πνιγμό, θαλασσιές, περιοχές, Ελλάδας, πολίτες, γεγονός, καθιστά, επιβεβλημένες, δράσεις, πρόληψη, πνιγμών, θάλασσα, φοβόμαστε, θάλασσα, σεβόμαστε, κανόνες, εκπρόσωπος, Τύπου, Λιμενικού, Σώματος-Ελληνικής, Ακτοφυλακής, Πλοίαρχος, Νικόλαος, Λαγκαδιανός, αναφορικά, πρόληψη, ατυχημάτων, πνιγμών, θάλασσα, δήλωσε, Αθηναϊκό, Μακεδονικό, Πρακτορείο, Ειδήσεων, κεντρικό, μήνυμα, φοβόμαστε, θάλασσα, σεβόμαστε, απόλυτα, κανόνες, κολυμπάμε, ασφάλεια, Αρχηγείο, Λ.Σ.-ΕΛ.ΑΚΤ, χρόνο, φέτος, υλοποιεί, δράσεις, κατεύθυνση, προστασίας, ανθρώπινης, ζωής, θάλασσα, ανέφερε, εκπρόσωπος, Τύπου, Λιμενικού, Σώματος, Ελληνικής, Ακτοφυλακής, πρόσθεσε, Αρχηγείο, δίνει, μεγάλη, σημασία, προτεραιότητα, πρόληψη, σήμερα, μαθητές, δημοτικών, σχολείων, γυμνασίων, ενημερώνονται, στελέχη, Λ.Σ, κινδύνους, θάλασσα, διαδραστικού, προγράμματος, φέρει, τίτλο, ΠΡΟΣΕΧΩ, ΜΑΘΑΙΝΩ, ΝΟΙΑΖΟΜΑΙ, Ειδικότερα, σύμφωνα, στοιχεία, αρμόδιας, Διεύθυνσης, Λιμενικής, Αστυνομίας, Αρχηγείου, Λ.Σ, ΕΛ.ΑΚΤ, χρονικό, διάστημα, Σεπτέμβριο, ενημερωθεί, στελέχη, Λιμενικού, Σώματος, συνολικά, μαθητές, Δημοτικά, Σχολεία, Αττικής, υπόλοιπης, χώρας, εκπρόσωπος, Τύπου, Λιμενικού, Σώματος-Ελληνικής, Ακτοφυλακής, υπογράμμισε, κόσμος, δείχνει, μεγάλο, ενδιαφέρον, παρακολουθεί, ανελλιπώς, ενημερωτικές, ημερίδες, διαλέξεις, αφορούν, κινδύνους, θάλασσα, διοργανώνονται, χρόνο, πρωτοβουλία, Λιμενικών, Αρχών, χώρας, συνεργασία, Δήμους, Κύριο, μέλημα, ουσιαστική, ενημέρωση, παιδιών, κινδύνους, εγκυμονεί, θάλασσα, Επισήμανε, συγκεκριμένο, πρόγραμμα, πρωτοβουλία, Διεύθυνσης, Λιμενικής, Αστυνομίας, Αρχηγείου, Λιμενικού, Σώματος, ΕΛ.ΑΚΤ, συνεργασία, κερδοσκοπικό, οργανισμό, Περιλαμβάνει, καθημερινές, επισκέψεις, διαδραστικές, οπτικοακουστικές, παρουσιάσεις, σχολεία, χώρας, κύριο, μέλημα, ουσιαστική, ενημέρωση, παιδιών, κινδύνους, εγκυμονεί, θάλασσα, μείωση, ατυχημάτων, πνιγμών, κ., Λαγκαδιανός, τόνισε, λουόμενοι, επιστρατεύουμε, κοινή, λογική, παρασυρόμαστε, χαρά, προσφέρει, θάλασσα, κάνουμε, υπερβολές, ακολουθούμε, απλούς, κανόνες, σώσουν, ζωή, κολυμπάμε, φαγητό, ή, επήρεια, γονείς, προσοχή, μικρά, παιδιά, ιδιαίτερη, προσοχή, χρειάζονται, ηλικιωμένοι, ιδιαίτερα, βεβαρυμμένο, ιατρικό, ιστορικό]",1
"[ζωή, έχασε, 30χρονος, Κάλυμνο, Πέμπτη, τρίκυκλο, οδηγούσε, ανετράπη, άγνωστη, αιτία, δρόμο, Πηγάδια, Ελιές, μεταφέρθηκε, Νοσοκομείο, Καλύμνου, πολυτραυματίας, προσπάθειες, κατέβαλαν, γιατροί, κατάφεραν, κρατήσουν, ζωή, αποτέλεσμα, καταλήξει, απόγευμα]",0
"[τιμή, πετρελαίου, αυξήθηκε, κατακόρυφα, σήμερα, Νέα, Υόρκη, ανάρτηση, προέδρου, ΗΠΑ, Ντόναλντ, προειδοποιούσε, διέπραξε, τεράστιο, λάθος, κατάρριψη, αμερικανικού, επανδρωμένου, αεροσκάφους, αργό, WTI, τιμή, κινείτο, ανοδικά, έφτασε, 57,13, δολάρια, βαρέλι, 18.05, ώρα, Ελλάδας, καταγράφοντας, αύξηση, ώρα, Λονδίνο, τιμή, διαμορφωνόταν, δολάρια, βαρέλι, αύξηση, Διαβάστε, Καταστροφή, χαρακτηρίζει, Τζο, Μπάιντεν, στρατηγική, ΗΠΑ, διάθεση, πάνε, πόλεμο, δηλώνει, πρόεδρος, Βουλής]",1
"[μεγάλος, νικητής, Ράλι, Αργεντινής, αγώνας, σημαδεύτηκε, σοβαρό, ατύχημα, μέρα, Σάββατο, ειδική, διαδρομή, έχασε, έλεγχο, i20, άλμα, στροφή, αποτέλεσμα, βγει, δρόμου, πέσει, θεατές, σημείο, ατύχημα, προκλήθηκε, πανικός, διοργανωτές, ακυρώνουν, διαδρομή, άνθρωποι, μεταφέρθηκαν, ασθενοφόρα, ελικόπτερα, πλησιέστερα, νοσοκομεία, Σύμφωνα, τελευταίες, πληροφορίες, 25χρονος, νοσηλεύεται, εντατική, πολλαπλά, κατάγματα, υπόλοιποι, εκ, θαύματος, υγεία, συγκεκριμένο, σημείο, δείτε, παρακάτω, video, υπήρχαν, θεατές, ατύχημα, μπορούσε, κάλλιστα, εξελιχθεί, τραγωδία, Επιμέλεια, Λουκάς, Παπαλάμπρος]",0
"[Συνελήφθη, Πέμπτη, Σίφνο, αστυνομικούς, Αστυνομικού, Τμήματος, Μήλου, Αστυνομικού, Σταθμού, Σίφνου, άνδρας, ετών, κατοχή, αδασμολόγητου, καπνού, ναρκωτικών, ουσιών, σκοπό, διακίνηση, οπλοκατοχή, Ειδικότερα, χθες, απόγευμα, πραγματοποιήθηκαν, στοχευμένες, έρευνες, σπίτι, επιχείρηση, 46χρονου, παρουσία, δικαστικού, λειτουργού, βρέθηκαν, κατασχέθηκαν, ποσότητα, κάνναβης, συνολικού, βάρους, γραμμαρίων, ποσότητα, λαθραίου, καπνού, βάρους, γραμμαρίων, ζυγαριά, ακριβείας, κινητό, μαχαίρι, λάμα, μήκους, εκατοστών, χρηματικό, ποσό, ευρώ, προερχόμενο, παράνομη, δραστηριότητα, κατασχεθείσα, ποσότητα, λαθραίου, καπνού, αποσταλεί, Τελωνείο, Μήλου, προσδιοριστεί, ύψος, διαφυγόντων, δασμών, φόρων, συλληφθείς, δικογραφία, κακουργηματικού, χαρακτήρα, σχηματίσθηκε, βάρος, οδηγηθεί, εισαγγελέα, πλημμελειοδικών, Σύρου]",0
"[νεαρή, καλλονή, καταγωγή, Βενεζουέλα, γνωστή, Ελλάδα, εμφάνιση, συνέχεια, υπήρξε, φιναλίστ, εκρηκτική, μελαχρινή, κερδίζει, τίτλο, πτοήθηκε, συνέχισε, κάνει, ξέρει, σαγηνεύει, εξωτική, ομορφιά, αντικρίζουν, Βάσω, χαθεί, φώτα, δημοσιότητας, καιρό, παραμένει, ενεργή, κοινωνικής, δικτύωσης, δημοσιεύει, συχνά, εντυπωσιακές, φωτογραφίες, like, Απολαύστε]",0
"[πνοή, άσφαλτο, άφησε, βράδυ, Τετάρτης, 40χρονος, Κατσικά, Ιωαννίνων, βυθίζοντας, πένθος, οικογένειά, Σύμφωνα, pamepreveza.gr, o, άτυχος, άντρας, κινούταν, μοτοποδήλατό, οδό, Παπαναστασίου, άγνωστες, συνθήκες, έχασε, έλεγχο, οχήματός, αποτέλεσμα, ανατραπεί, προσκρούσει, σταθμευμένο, όχημα, συνέχεια, πεζοδρόμιο, σφοδρή, πρόσκρουση, 40χρονος, τραυματίστηκε, βαρύτατα, τόπου, έσπευσαν, δυνάμεις, Τροχαίας, ασθενοφόρο, ΕΚΑΒ, μετέφερε, Νοσοκομείο, προσπάθειες, πληρώματος, ασθενοφόρου, οδηγός, μοτοποδηλάτου, εξέπνευσε, έφτασε, Νοσοκομείο]",0
